merge-28-9-2012.tsv:8f23bf70-b0d8-102f-afb8-312c023cabd2	MIT Museum	265 Massachusetts Ave. 	Cambridge	MA	2139	USA	617.253.5927	10:00 AM	5:00 PM	10:00 AM	5:00 PM	10:00 AM	5:00 PM	10:00 AM	5:00 PM	10:00 AM	5:00 PM	10:00 AM	5:00 PM	10:00 AM	5:00 PM	http://web.mit.edu/museum/	http://www.yelp.com/biz/mit-museum-cambridge	http://www.tripadvisor.in/Attraction_Review-g60890-d560044-Reviews-MIT_Museum-Cambridge_Massachusetts.html	http://local.yahoo.com/info-10190173-massachusetts-institute-of-technology-museum-cambridge	http://maps.google.com/maps/place?q=MIT+Museum&hl=en&cid=14675026944979006317	http://www.facebook.com/MITMuseum	42.361927	-71.097757	-500
merge-28-9-2012.tsv:8f457720-c5f3-102f-9ffb-2a3b60a1c00f	Hub City CrossFit	8806 Valencia Ave. 	Lubbock	TX	79424	USA	(806) 252-4452	closed	closed	5:30 AM	7:30 PM	5:30 AM	7:30 PM	5:30 AM	7:30 PM	5:30 AM	7:30 PM	5:30 AM	7:30 PM	10:00 AM	11:00 AM	www.hubcitycrossfit.com				http://goo.gl/maps/wtN1	http://www.facebook.com/hubcitycrossfit	33.513785	-101.978862	-600
merge-28-9-2012.tsv:8f4f93a0-c5cf-102f-afda-decb10794dc6	El Divino	5001 N 10th Street	McAllen	TX	78504	USA	(956) 627-3990			4:00 PM	12:00 AM	4:00 PM	12:00 AM	4:00 PM	12:00 AM	4:00 PM	2:00 AM	4:00 PM	2:00 AM	4:00 PM	2:00 AM	http://www.eldivinodowntown.com/	http://www.yelp.com/biz/el-divino-mcallen	http://www.tripadvisor.in/Restaurant_Review-g56255-d2046678-Reviews-El_Divino-McAllen_Texas.html		http://gr.pn/GXdrqT	https://www.facebook.com/eldivinorgv	26.248515	-98.222501	-600
merge-28-9-2012.tsv:8f573ab0-c651-102f-ab7e-2531a27630c7	The Pretty Kitty Orange County	13011 Newport Ave. 	Tustin	CA	92780	USA	(714) 505-7877	10:00 AM	5:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	5:00 PM	http://prettykittywax.com/	http://www.yelp.com/biz/JgUYVeAQR6LUk4F0bDJ4vA			http://bit.ly/qJiMrX	https://www.facebook.com/pages/Pretty-Kitty-Wax/310714560374	33.749646	-117.810858	-800
merge-28-9-2012.tsv:8f5d5631-b04d-102f-bfbd-655ebfb35935	Guajillo Mexican Grill	12683 Dorsett Road 	Maryland Heights	MO	63043	USA	(314) 579-6020			11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	12:00 PM	8:00 PM	http://www.guajillomexicangrill.com/	http://www.yelp.com/biz/guajillo-mexican-grill-maryland-heights		http://local.yahoo.com/info-58983126-guajillo-mexican-grill-maryland-heights		http://www.facebook.com/pages/Guajillo-Mexican-Grill/44578152157	38.714659	-90.45718	-600
merge-28-9-2012.tsv:8f61f410-c5d8-102f-bffe-a862c538c4d8	Flutter Lash Studio	1627 N Clybourne Ave. 	Chicago	IL	60614	USA	(312) 265-1563					11:00 AM	8:00 PM	11:00 AM	8:00 PM	11:00 AM	7:00 PM	11:00 AM	7:00 PM	10:00 AM	5:00 PM	www.flutterlashstudio.com	http://gr.pn/tjRqHC			http://gr.pn/rWyt5V	http://www.facebook.com/FlutterLashStudio	41.911525	-87.650091	-600
merge-28-9-2012.tsv:8f6c10d0-b3fe-102f-becf-07d8be2adcd4	Bliss on Broadway Spa & Boutique	4032 E Broadway 	Long Beach	CA	90803	USA	(562) 439-4333	10:00 AM	5:00 PM			10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	9:00 AM	7:00 PM	www.blissonbroadway.com	http://gr.pn/p82h5c		http://local.yahoo.com/info-46856494-bliss-on-broadway-long-beach	http://maps.google.com/maps/place?cid=5148873109543397705		33.764288	-118.145523	-800
merge-28-9-2012.tsv:8f6d1300-c659-102f-8ffb-563e30c2cdaf	Tortilleria Nixtamal	104-05 47th Avenue 	Corona	NY	11368	USA	(718) 699-2434	11:00 AM	9:00 PM	11:00 AM	6:00 PM	11:00 AM	6:00 PM	11:00 AM	6:00 PM	11:00 AM	9:00 PM	11:00 AM	10:00 PM	11:00 AM	10:00 PM	http://www.tortillerianixtamal.com/	http://www.yelp.com/biz/tortilleria-nixtamal-corona-2	http://www.tripadvisor.in/Restaurant_Review-g47542-d1419442-Reviews-Tortilleria_Nixtamal-Corona_New_York.html		http://maps.google.com/maps/place?pq=tony+roma's+%2B+bayside&hl=en&sugexp=pfwe&cp=13&gs_id=1p&xhr=t&gs_upl=&bav=on.2,or.r_gc.r_pw.,cf.osb&biw=1024&bih=889&um=1&ie=UTF-8&q=tortilleria+nixtamal&fb=1&gl=us&hq=tortilleria+nixtamal&cid=1871155201626058841&ei=y	http://www.facebook.com/tortillerianixtamal	40.745967	-73.859215	-500
merge-28-9-2012.tsv:8f70ba20-c625-102f-b5cb-58c2851bbc20	Pearl of the Ocean	736 Water St. 	Santa Cruz	CA	95060	USA	(831) 457-2350	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:30 PM	11:00 AM	9:30 PM	http://www.pearloftheocean.net/	http://bit.ly/GRItUj	http://www.tripadvisor.in/Restaurant_Review-g33048-d1994421-Reviews-Pearl_of_the_Ocean-Santa_Cruz_California.html	http://local.yahoo.com/info-28806985-pearl-of-the-ocean-santa-cruz	http://bit.ly/GRIzuX	http://www.facebook.com/pages/Pearl-Of-The-Ocean/157387860956328	36.980851	-122.016349	-800
merge-28-9-2012.tsv:8faa55d0-c627-102f-9bbf-24d9958af408	PHILLIES	932 Geneva Ave 	San Francisco	CA	94112	USA	415-334-9606	11:00 AM	8:00 PM	11:00 AM	10:00 PM	11:00 AM	10:00 PM	11:00 AM	10:00 PM	11:00 AM	10:00 PM	11:00 AM	10:00 PM	11:00 AM	10:00 PM	http://www.philliessf.com	http://bit.ly/nuz6rm			https://maps.google.com/maps?ie=UTF8&cid=15618556594841262790&q=PHILLIES&iwloc=A&gl=US&hl=en-US	http://www.facebook.com/pages/philliessfcom/286948095578	37.716066	-122.440621	-800
merge-28-9-2012.tsv:8fbb7a91-b033-102f-bfb7-4f6c30f11644	Dry Soda	410 First Ave. S 	Seattle	WA	98104	USA	206.652.2345			11:00 AM	5:00 PM	11:00 AM	5:00 PM	11:00 AM	5:00 PM	11:00 AM	5:00 PM	11:00 AM	5:00 PM			http://www.drysoda.com/	http://bit.ly/paIg6D		http://local.yahoo.com/info-41220981-dry-soda-company-seattle	http://bit.ly/mZlrE7	http://www.facebook.com/DRYSoda	47.599094	-122.334106	-800
merge-28-9-2012.tsv:8fbde5a0-c5aa-102f-b3df-5ece2065bcdf	Binder Park Zoo	7400 Division Dr. 	Battle Creek	MI	49014	USA	(269) 979-1351	11:00 AM	6:00 PM	9:00 AM	5:00 PM	9:00 AM	5:00 PM	9:00 AM	5:00 PM	9:00 AM	5:00 PM	9:00 AM	5:00 PM	9:00 AM	6:00 PM	http://www.binderparkzoo.org/		http://www.tripadvisor.in/Attraction_Review-g41969-d630592-Reviews-Binder_Park_Zoo-Battle_Creek_Calhoun_County_Michigan.html	http://local.yahoo.com/info-16388443-binder-park-zoo-battle-creek	http://maps.google.com/maps/place?um=1&ie=UTF-8&q=Binder+Park+Zoo&fb=1&gl=us&hq=Binder+Park+Zoo&hnear=Binder+Park+Zoo&cid=9770254610043357291&ei=BDHiTt6sO8_pggeinq3uBQ&sa=X&oi=local_result&ct=placepage-link&resnum=1&ved=0CDgQ4gkwAA	http://www.facebook.com/binderparkzoo	42.246399	-85.155483	-500
merge-28-9-2012.tsv:8fc1fbb0-c657-102f-b9be-af3c36a66527	The Mayo Hotel	115 W Fifth St. 	Tulsa	OK	74103	USA	(918) 582-6296	3:00 AM	12:00 PM	3:00 AM	12:00 PM	3:00 AM	12:00 PM	3:00 AM	12:00 PM	3:00 AM	12:00 PM	3:00 AM	12:00 PM	3:00 AM	12:00 PM	http://www.themayohotel.com/		http://www.tripadvisor.in/Hotel_Review-g51697-d1553311-Reviews-The_Mayo_Hotel-Tulsa_Oklahoma.html	http://local.yahoo.com/info-61690286-the-mayo-hotel-and-residences-tulsa		http://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fwww.themayohotel.com%2F%23.UGVKr7oh45Q.facebook	36.151093	-95.991591	-600
merge-28-9-2012.tsv:8fc36110-c5f0-102f-bf9f-6e63ae3e1080	Hearty Restaurant	3819 North Broadway Street 	Chicago	IL	60613	USA	(773) 868-9866	9:00 AM	9:00 PM					5:00 PM	10:00 PM	5:00 PM	10:00 PM	5:00 PM	11:00 PM	5:00 PM	11:00 PM	http://www.heartyboys.com	http://bit.ly/rcAFTB	http://www.tripadvisor.in/Restaurant_Review-g35805-d480144-Reviews-Hearty_Boys-Chicago_Illinois.html	http://local.yahoo.com/info-95289630-hearty-chicago	http://bit.ly/rc9lJW	http://www.facebook.com/heartyboys?ref=search	41.951547	-87.649323	-600
merge-28-9-2012.tsv:8fd64210-afd1-102f-bcd0-41761c978b24	Capital View Caf?	637 Smith Ave. S 	St. Paul	MN	55107	USA	651 290 0218	8:00 AM	2:00 PM	7:00 AM	2:00 PM	7:00 AM	2:00 PM	7:00 AM	2:00 PM	7:00 AM	2:00 PM	7:00 AM	2:00 PM	7:00 AM	2:00 PM	http://www.capitalviewcafe.com/	http://yelp.com/biz/capital-view-cafe-saint-paul/		http://local.yahoo.com/info-16946783	http://maps.google.com/maps/place?cid=11476143988371799782	http://www.facebook.com/pages/Capital-View-Caf%C3%A9-Catering/160057400706968	44.926768	-93.102083	-600
merge-28-9-2012.tsv:8fe076d0-b077-102f-b37b-617ca3fe73c7	Aurora Inn	391 Main St. 	Aurora	NY	13026	USA	315.364.8888	3:00 PM	11:00 AM	3:00 PM	11:00 AM	3:00 PM	11:00 AM	3:00 PM	11:00 AM	3:00 PM	11:00 AM	3:00 PM	11:00 AM	3:00 PM	11:00 AM	www.aurora-inn.com		http://www.tripadvisor.com/Hotel_Review-g29847-d571133-Reviews-Aurora_Inn-Aurora_Finger_Lakes_New_York.html		https://plus.google.com/109570771946699667499/about?gl=US&hl=en-US	http://www.facebook.com/pages/Inns-of-Aurora/176421949085729	42.754744	-76.702804	-500
merge-28-9-2012.tsv:8fe096c0-c5d4-102f-bdcb-01102763af16	Fairmont Chateau Whistler	4599 Chateau Blvd. 	Whistler	BC	V0N 1B4	Canada	604 938 800	24 H 	24 H 	24 H 	24 H 	24 H 	24 H 	24 H 	24 H 	24 H 	24 H 	24 H 	24 H 	24 H 	24 H 	http://www.fairmont.com/whistler				https://plus.google.com/107195551142858135706/about?gl=US&hl=en-US	http://www.facebook.com/FairmontChateauWhistler	50.117132	-122.945813	-800
merge-28-9-2012.tsv:8fe13200-c5df-102f-b7ff-805d9ea2fae7	Golf Exchange	8118 Montgomery Rd. 	Kenwood	OH	45236	USA	(513) 791-1698	12:00 PM	6:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	http://www.golfexchange.com	http://www.yelp.com/biz/golf-exchange-the-florence		http://local.yahoo.com/info-38917719-golf-exchange-florence	http://gr.pn/s7Ml7a		39.199585	-84.378599	-500
merge-28-9-2012.tsv:902afbe1-b04c-102f-b5ff-f571ab3a1636	Cultive Frozen Yogurt	231 E Street 	Davis	CA	95616	USA	(530) 758-5555	11:00 AM	11:00 PM	11:00 AM	11:00 PM	11:00 AM	11:00 PM	11:00 AM	11:00 PM	11:00 AM	11:00 PM	11:00 AM	11:00 PM	11:00 AM	11:00 PM	http://www.cultiveyogurt.com/	http://bit.ly/A7dufO	http://www.tripadvisor.in/Restaurant_Review-g32283-d2707642-Reviews-Cultive_Frozen_Yogurt-Davis_California.html	http://local.yahoo.com/info-43603664-cultivate-frozen-yogurt-davis	http://bit.ly/A9uAOR	http://www.facebook.com/pages/Swirll-Frozen-Yogurt/147651171930454	38.543667	-121.741382	-800
merge-28-9-2012.tsv:902c29a0-c61f-102f-b76f-702be9848c14	Off the Waffle	2540 Willamette St. 	Eugene	OR	97405	USA	(541) 515-6926	7:00 AM	8:00 PM	7:00 AM	8:00 PM	7:00 AM	8:00 PM	7:00 AM	8:00 PM	7:00 AM	8:00 PM	7:00 AM	11:00 PM	7:00 AM	11:00 PM	www.offthewaffle.com	http://www.yelp.com/biz/off-the-waffle-eugene-2	http://www.tripadvisor.com/Restaurant_Review-g51862-d1889322-Reviews-Off_the_Waffle-Eugene_Oregon.html	http://local.yahoo.com/info-67805371-off-the-waffle-eugene	http://gr.pn/rI0l8u	http://www.facebook.com/offthewaffle	44.030965	-123.090884	-800
merge-28-9-2012.tsv:90395cf0-b00e-102f-bfeb-03261a3d963c	Ballard Brothers Seafood	5305 15th Ave NW 	Seattle	WA	98107	USA	206-784-4440	12:00 PM	8:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	http://www.ballardbrothers.com/	http://www.yelp.com/biz/ballard-brothers-seafood-and-burgers-seattle-2	http://www.tripadvisor.in/Restaurant_Review-g60878-d1011666-Reviews-Ballard_Brothers_Seafood_and_Burgers-Seattle_Washington.html	http://local.yahoo.com/info-33192352-ballard-brothers-burgers-and-seafoods-seattle	http://maps.google.com/maps/place?q=Ballard+Brothers+Seafood++seattle+wa&hl=en&cid=11122235539421413996	http://www.facebook.com/pages/Ballard-Brothers-Seafood-and-Burgers/115328108490194	47.667272	-122.376304	-800
merge-28-9-2012.tsv:9058fba0-c643-102f-baef-b6feb99ef090	Saving Faces Skin Care Salon	762 Washington Blvd. 	Marina Del Rey	CA	90292	USA	(310) 577-1062	10:00 AM	5:00 PM			9:00 AM	6:00 PM	9:00 AM	6:00 PM	9:00 AM	7:00 PM	9:00 AM	7:00 PM	9:00 AM	6:30 PM	http://savingfacesskincare.net/	http://www.yelp.com/biz/BSpefAqWrkkOKohyCv-piA		http://bit.ly/uPU3YP	https://plus.google.com/107831484103622046743/about?gl=US&hl=en-US	http://www.facebook.com/pages/Saving-Faces-Skin-Care/117742281575734	33.987174	-118.453566	-800
merge-28-9-2012.tsv:90678de0-b087-102f-9dd7-31e1db973e59	Green Market Cafe	3150 Tampa Rd. Suite 1A	Oldsmar	FL	34677	USA	(727) 787-5494	8:00 AM	8:00 PM	8:00 AM	8:00 PM	8:00 AM	8:00 PM	8:00 AM	8:00 PM	8:00 AM	8:00 PM	8:00 AM	9:00 PM	8:00 AM	9:00 PM	www.greenmarketcafe.com	http://www.yelp.com/biz/5Fr4z608s58HEHLK9K4DSQ	http://www.tripadvisor.in/Restaurant_Review-g34505-d2395785-Reviews-Green_Market_Cafe-Oldsmar_Florida.html	http://local.yahoo.com/info-83885593-green-market-cafe-oldsmar	http://maps.google.com/maps/place?um=1&ie=UTF-8&q=Green+Market+Cafe&fb=1&gl=us&hq=Green+Market+Cafe&cid=14821774882754748974&ei=nQO4TtLPKYLL0QHDnpHSBw&sa=X&oi=local_result&ct=placepage-link&resnum=4&ved=0CFUQ4gkwAw	https://www.facebook.com/pages/Green-Market-Cafe/151539294872668	28.051239	-82.697813	-500
merge-28-9-2012.tsv:9070da20-c627-102f-afbf-782444cafc80	Phillips Bar & Restaurant	733 Cherokee St. 	New Orleans	LA	70118	USA	(504) 865-1155			3:30 PM	1:00 AM	3:30 PM	3:30 AM	3:30 PM	3:30 AM	3:30 PM	2:00 AM	3:30 PM	3:00 AM	4:30 PM	2:00 AM	www.phillipsbar.com	http://gr.pn/Hb4clc		http://local.yahoo.com/info-18158526-phillips-rest-bar-new-orleans	http://gr.pn/Hb459o	http://www.facebook.com/phillipsbar	29.940121	-90.128286	-600
merge-28-9-2012.tsv:907115f0-c5df-102f-bffd-7a57c6c897fd	Golf Exchange	7729 Mall Rd. 	Florence	KY	41042	USA	(859) 282-0444	12:00 PM	6:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	10:00 AM	7:00 PM	http://www.golfexchange.com	http://www.yelp.com/biz/golf-exchange-the-florence		http://local.yahoo.com/info-38917719-golf-exchange-florence	http://gr.pn/s7Ml7a	http://www.facebook.com/golfexchange	38.995613	-84.653843	-500
merge-28-9-2012.tsv:90785ed0-b44d-102f-bf3f-7efd93118951	Mia Chef Gelateria	379 3rd Ave. 	Manhattan	NY	10016	USA	(212) 889-8727	12:00 PM	10:30 PM	12:00 PM	10:30 PM	12:00 PM	10:30 PM	12:00 PM	10:30 PM	12:00 PM	10:30 PM	12:00 PM	10:30 PM	12:00 PM	10:30 PM	www.gelatomia.com	http://www.yelp.com/biz/UOT2-LTYUGsACJSvt4EvoQ			40.741466		-73.981017	-500	
merge-28-9-2012.tsv:909222c0-c5f0-102f-ad9f-5d1fc26eb65c	HEAT - Highly Effective Athletic Training	400 Glenwood Ave. S 	Raleigh	NC	27603	USA	(919) 539-1978	6:00 AM	2:00 AM	6:00 AM	2:00 AM	6:00 AM	2:00 AM	6:00 AM	2:00 AM	6:00 AM	2:00 AM	6:00 AM	2:00 AM	6:00 AM	2:00 AM	www.heatstudios.com	http://gr.pn/v0FElB			http://goo.gl/zhsCL	http://www.facebook.com/heatstudios	35.785012	-78.647228	-500
merge-28-9-2012.tsv:90e7cff0-c608-102f-ad1d-67292f614737	Logan Square Auto Repair	2442 N Milwuakee Ave. 	Chicago	IL	60647	USA	(773) 772-1639			8:00 AM	6:00 PM	8:00 AM	6:00 PM	8:00 AM	6:00 PM	8:00 AM	6:00 PM	8:00 AM	6:00 PM	9:00 AM	4:00 PM	http://www.logansquareauto.com/	http://gr.pn/soeJM6		http://gr.pn/rMA1I9	http://gr.pn/rt2pkL	http://www.facebook.com/LoganSquareAutoRepair	41.925616	-87.702058	-600
merge-28-9-2012.tsv:90f00c80-b03f-102f-bff6-4bf5092cd126	Body Beautiful Spa Phoenix	4449 N. 24th St. 	Phoenix	AZ	85016	USA	602 522 9222			9:00 AM	7:00 PM	9:00 AM	7:00 PM	9:00 AM	7:00 PM	9:00 AM	7:00 PM	9:00 AM	7:00 PM	9:00 AM	4:00 PM	http://www.bodybeautifulspa.net/	http://www.yelp.com/biz/body-beautiful-day-spa-phoenix	http://www.tripadvisor.in/Attraction_Review-g31310-d1754106-Reviews-Body_Beautiful_Spa-Phoenix_Arizona.html	http://local.yahoo.com/info-42727322-body-beautiful-spa-phoenix	http://gr.pn/t9uETH	http://www.facebook.com/LoganSquareAutoRepair	33.501302	-112.030052	-700
merge-28-9-2012.tsv:91046ff0-c619-102f-9fff-be7f5b705846	Nautique Wake Games	8615 Florida Rock Rd. 	Orlando	FL	32824	USA	(407) 251-3100	10:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	11:00 AM	9:00 PM	10:00 AM	9:00 PM	http://gr.pn/zoegn8	http://www.yelp.com/biz/orlando-watersports-complex-orlando	http://bit.ly/ABcQhZ			http://www.facebook.com/OrlandoWaterSportsComplex	28.43991	-81.375281	-500
merge-28-9-2012.tsv:912a3cb0-c5f3-102f-853b-9dcde9f2ba70	Hubbub Sandwiches	859 Hornby Street 	Vancouver	BC	V6Z 1T9	Canada	(604) 568-3398			10:30 AM	8:00 PM	10:30 AM	8:00 PM	10:30 AM	8:00 PM	10:30 AM	8:00 PM	10:30 AM	8:00 PM	11:00 AM	8:00 PM	www.hubbubsandwiches.com	http://www.yelp.ca/biz/hubbub-sandwiches-vancouver	http://www.tripadvisor.com/Restaurant_Review-g154943-d2192595-Reviews-Hubbub_Sandwiches-Vancouver_British_Columbia.html			http://www.facebook.com/pages/Hubbub-Sandwiches/185777711454061	49.28206	-123.12287	-800
merge-28-9-2012.tsv:9610c591-b073-102f-aed9-3bf127cee1c3	Asher Brewing Company	4699 Nautilus Ct. Suite 104	Boulder	CO	80301	USA	(303) 530-1381	3:00 PM	9:00 PM	3:00 PM	9:00 PM	3:00 PM	9:00 PM	3:00 PM	9:00 PM	2:00 PM	10:00 PM	2:00 PM	10:00 PM	2:00 PM	10:00 PM	http://www.asherbrewing.com/indexb.html	http://goo.gl/OTMnZ		http://local.yahoo.com/info-70010724-asher-brewing-company-boulder	http://goo.gl/TLcWA		40.059883	-105.204965	-700
